Order Number,Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Id,Product Type,ProductId (Product),Product,Profit,Sales,State,Total Expenses,Type
CC7094,860,860,50,70,30,120,72,8/1/2010 0:00,606,88,Small Market,East,27,1,9,Herbal Tea,9,Lemon,28,160,Connecticut,60,Decaf
CC7095,603,603,20,40,10,60,38,8/1/2010 0:00,248,48,Small Market,East,14,1,9,Herbal Tea,9,Lemon,1,86,New Hampshire,47,Decaf
CC7096,959,959,30,50,30,80,50,8/1/2010 0:00,1064,60,Small Market,East,15,1,10,Herbal Tea,10,Mint,24,110,Connecticut,36,Decaf
CC7097,504,504,70,120,100,190,63,8/1/2010 0:00,864,91,Small Market,South,17,1,3,Coffee,3,Decaf Irish Cream,63,154,Louisiana,28,Decaf
CC7098,505,505,150,20,-30,170,120,8/1/2010 0:00,1439,19,Small Market,South,37,1,3,Coffee,3,Decaf Irish Cream,-42,139,New Mexico,61,Decaf
CC7099,405,405,20,40,30,60,22,8/1/2010 0:00,865,33,Small Market,South,6,1,3,Coffee,3,Decaf Irish Cream,16,55,Oklahoma,17,Decaf
CC7100,504,504,30,40,20,70,36,8/1/2010 0:00,458,54,Small Market,South,11,1,6,Espresso,6,Decaf Espresso,21,90,Louisiana,33,Decaf
CC7101,505,505,30,60,30,90,45,8/1/2010 0:00,253,60,Small Market,South,14,1,6,Espresso,6,Decaf Espresso,18,105,New Mexico,42,Decaf
CC7102,405,405,90,150,100,240,114,8/1/2010 0:00,810,172,Small Market,South,37,1,6,Espresso,6,Decaf Espresso,103,286,Oklahoma,69,Decaf
CC7103,504,504,70,100,70,170,77,8/1/2010 0:00,581,99,Small Market,South,25,1,8,Herbal Tea,8,Chamomile,61,176,Louisiana,38,Decaf
CC7104,505,505,20,40,30,60,25,8/1/2010 0:00,851,38,Small Market,South,7,1,8,Herbal Tea,8,Chamomile,19,63,New Mexico,19,Decaf
CC7105,580,580,60,70,20,130,63,8/1/2010 0:00,397,77,Small Market,South,23,1,8,Herbal Tea,8,Chamomile,20,140,Oklahoma,57,Decaf
CC7106,985,985,60,90,40,150,72,8/1/2010 0:00,606,88,Small Market,South,27,1,9,Herbal Tea,9,Lemon,28,160,Louisiana,60,Decaf
CC7107,505,505,30,50,20,80,41,8/1/2010 0:00,1007,49,Small Market,South,12,1,9,Herbal Tea,9,Lemon,15,90,New Mexico,34,Decaf
CC7108,580,580,120,190,60,310,133,8/1/2010 0:00,705,184,Small Market,South,120,1,9,Herbal Tea,9,Lemon,34,317,Oklahoma,150,Decaf
CC7109,702,702,50,60,30,110,41,8/1/2010 0:00,1007,49,Small Market,West,12,1,3,Coffee,3,Decaf Irish Cream,16,90,Nevada,33,Decaf
CC7110,541,541,40,60,40,100,34,8/1/2010 0:00,428,51,Small Market,West,10,1,3,Coffee,3,Decaf Irish Cream,19,85,Oregon,32,Decaf
CC7111,435,435,90,110,60,200,72,8/1/2010 0:00,606,88,Small Market,West,27,1,3,Coffee,3,Decaf Irish Cream,27,160,Utah,61,Decaf
CC7112,206,206,160,230,100,390,133,8/1/2010 0:00,705,184,Small Market,West,120,1,3,Coffee,3,Decaf Irish Cream,34,317,Washington,150,Decaf
CC7113,702,702,20,30,20,50,23,8/1/2010 0:00,806,35,Small Market,West,6,1,6,Espresso,6,Decaf Espresso,17,58,Nevada,18,Decaf
CC7114,503,503,130,140,90,270,145,8/1/2010 0:00,1292,146,Small Market,West,40,1,6,Espresso,6,Decaf Espresso,81,291,Oregon,65,Decaf
CC7115,435,435,30,40,30,70,34,8/1/2010 0:00,890,49,Small Market,West,9,1,6,Espresso,6,Decaf Espresso,28,83,Utah,21,Decaf
CC7116,206,206,90,120,90,210,103,8/1/2010 0:00,1073,123,Small Market,West,31,1,6,Espresso,6,Decaf Espresso,71,226,Washington,52,Decaf
CC7117,775,775,140,220,70,360,173,8/1/2010 0:00,927,239,Small Market,West,156,1,8,Herbal Tea,8,Chamomile,49,412,Nevada,190,Decaf
CC7118,971,971,20,30,30,50,25,8/1/2010 0:00,826,37,Small Market,West,7,1,8,Herbal Tea,8,Chamomile,19,62,Oregon,18,Decaf
CC7119,801,801,50,80,60,130,61,8/1/2010 0:00,322,90,Small Market,West,19,1,8,Herbal Tea,8,Chamomile,49,151,Utah,41,Decaf
CC7120,360,360,70,120,80,190,90,8/1/2010 0:00,1139,135,Small Market,West,29,1,8,Herbal Tea,8,Chamomile,75,225,Washington,60,Decaf
CC7121,775,775,160,250,170,410,196,8/1/2010 0:00,1167,271,Small Market,West,64,1,9,Herbal Tea,9,Lemon,163,467,Nevada,108,Decaf
CC7122,541,541,50,80,60,130,68,8/1/2010 0:00,587,87,Small Market,West,22,1,9,Herbal Tea,9,Lemon,53,155,Oregon,34,Decaf
CC7123,435,435,50,90,60,140,64,8/1/2010 0:00,460,96,Small Market,West,21,1,9,Herbal Tea,9,Lemon,44,160,Utah,52,Decaf
CC7124,253,253,40,60,50,100,48,8/1/2010 0:00,839,70,Small Market,West,13,1,9,Herbal Tea,9,Lemon,45,118,Washington,25,Decaf
CC7125,702,702,130,200,150,330,154,8/1/2010 0:00,817,222,Small Market,West,49,1,10,Herbal Tea,10,Mint,150,376,Nevada,72,Decaf
CC7126,801,801,100,20,-30,120,120,8/1/2010 0:00,1439,19,Small Market,West,37,1,10,Herbal Tea,10,Mint,-41,139,Utah,60,Decaf
CC7127,641,641,20,40,30,60,25,8/1/2010 0:00,851,38,Small Market,Central,7,1,1,Coffee,1,Amaretto,19,63,Iowa,19,Regular
CC7128,715,715,60,80,30,140,63,8/1/2010 0:00,397,77,Small Market,Central,23,1,1,Coffee,1,Amaretto,21,140,Wisconsin,56,Regular
CC7129,563,563,40,50,20,90,41,8/1/2010 0:00,1007,49,Small Market,Central,12,1,2,Coffee,2,Columbian,15,90,Iowa,34,Regular
CC7130,417,417,70,90,40,160,72,8/1/2010 0:00,606,88,Small Market,Central,27,1,2,Coffee,2,Columbian,27,160,Missouri,61,Regular
CC7131,608,608,140,190,60,330,133,8/1/2010 0:00,705,184,Small Market,Central,120,1,2,Coffee,2,Columbian,35,317,Wisconsin,149,Regular
CC7132,712,712,20,40,30,60,23,8/1/2010 0:00,806,35,Small Market,Central,6,1,5,Espresso,5,Caffe Mocha,18,58,Iowa,17,Regular
CC7133,314,314,30,60,40,90,34,8/1/2010 0:00,890,49,Small Market,Central,9,1,5,Espresso,5,Caffe Mocha,29,83,Missouri,20,Regular
CC7134,920,920,110,150,100,260,103,8/1/2010 0:00,1073,123,Small Market,Central,31,1,5,Espresso,5,Caffe Mocha,70,226,Wisconsin,53,Regular
CC7135,515,515,220,240,150,460,266,8/1/2010 0:00,1797,266,Small Market,Central,74,1,11,Tea,11,Darjeeling,167,532,Iowa,99,Regular
CC7136,816,816,30,60,30,90,45,8/1/2010 0:00,253,60,Small Market,Central,14,1,11,Tea,11,Darjeeling,19,105,Missouri,41,Regular
CC7137,920,920,30,40,10,70,36,8/1/2010 0:00,458,54,Small Market,Central,11,1,11,Tea,11,Darjeeling,20,90,Wisconsin,34,Regular
CC7138,515,515,240,310,180,550,284,8/1/2010 0:00,1809,348,Small Market,Central,107,1,12,Tea,12,Earl Grey,207,632,Iowa,141,Regular
CC7139,660,660,20,30,-10,50,29,8/1/2010 0:00,215,36,Small Market,Central,11,1,12,Tea,12,Earl Grey,-9,65,Missouri,45,Regular
CC7140,715,715,30,60,10,90,44,8/1/2010 0:00,617,61,Small Market,Central,39,1,12,Tea,12,Earl Grey,-7,105,Wisconsin,68,Regular
CC7141,417,417,30,40,0,70,38,8/1/2010 0:00,248,48,Small Market,Central,14,1,13,Tea,13,Green Tea,1,86,Missouri,47,Regular
CC7142,603,603,50,90,70,140,61,8/1/2010 0:00,322,90,Small Market,East,19,1,1,Coffee,1,Amaretto,48,151,New Hampshire,42,Regular
CC7143,475,475,80,130,90,210,90,8/1/2010 0:00,1139,135,Small Market,East,29,1,2,Coffee,2,Columbian,75,225,Connecticut,60,Regular
CC7144,603,603,60,90,60,150,64,8/1/2010 0:00,460,96,Small Market,East,21,1,2,Coffee,2,Columbian,44,160,New Hampshire,52,Regular
CC7145,860,860,40,60,10,100,44,8/1/2010 0:00,617,61,Small Market,East,39,1,5,Espresso,5,Caffe Mocha,-8,105,Connecticut,69,Regular
CC7146,603,603,60,80,10,140,63,8/1/2010 0:00,332,88,Small Market,East,57,1,5,Espresso,5,Caffe Mocha,1,151,New Hampshire,87,Regular
CC7147,603,603,20,40,0,60,29,8/1/2010 0:00,215,36,Small Market,East,11,1,7,Espresso,7,Regular Espresso,-9,65,New Hampshire,45,Regular
CC7148,203,203,30,50,40,80,34,8/1/2010 0:00,890,49,Small Market,East,9,1,11,Tea,11,Darjeeling,28,83,Connecticut,21,Regular
CC7149,603,603,20,40,30,60,25,8/1/2010 0:00,851,38,Small Market,East,7,1,11,Tea,11,Darjeeling,20,63,New Hampshire,18,Regular
CC7150,959,959,20,30,20,50,19,8/1/2010 0:00,811,28,Small Market,East,5,1,13,Tea,13,Green Tea,12,47,Connecticut,16,Regular
CC7151,603,603,0,40,30,40,0,8/1/2010 0:00,516,43,Small Market,East,0,1,13,Tea,13,Green Tea,31,43,New Hampshire,12,Regular
CC7152,504,504,60,80,60,140,48,8/1/2010 0:00,839,70,Small Market,South,13,1,2,Coffee,2,Columbian,46,118,Louisiana,24,Regular
CC7153,505,505,80,120,70,200,64,8/1/2010 0:00,460,96,Small Market,South,21,1,2,Coffee,2,Columbian,44,160,New Mexico,52,Regular
CC7154,405,405,80,110,80,190,68,8/1/2010 0:00,587,87,Small Market,South,22,1,2,Coffee,2,Columbian,53,155,Oklahoma,34,Regular
CC7155,985,985,30,60,10,90,44,8/1/2010 0:00,-508,61,Small Market,South,39,1,4,Espresso,4,Caffe Latte,-7,105,Louisiana,68,Regular
CC7156,505,505,20,30,0,50,29,8/1/2010 0:00,-347,36,Small Market,South,11,1,4,Espresso,4,Caffe Latte,-8,65,New Mexico,44,Regular
CC7157,918,918,90,140,100,230,116,8/1/2010 0:00,-1278,161,Small Market,South,35,1,4,Espresso,4,Caffe Latte,102,277,Oklahoma,59,Regular
CC7158,337,337,40,60,40,100,47,8/1/2010 0:00,366,79,Small Market,South,14,1,5,Espresso,5,Caffe Mocha,41,126,Louisiana,38,Regular
CC7159,505,505,50,70,0,120,63,8/1/2010 0:00,332,88,Small Market,South,57,1,5,Espresso,5,Caffe Mocha,2,151,New Mexico,86,Regular
CC7160,918,918,10,20,20,30,16,8/1/2010 0:00,484,25,Small Market,South,4,1,5,Espresso,5,Caffe Mocha,10,41,Oklahoma,15,Regular
CC7161,541,541,40,70,20,110,37,8/1/2010 0:00,513,52,Small Market,West,33,1,1,Coffee,1,Amaretto,-11,89,Oregon,63,Regular
CC7162,801,801,60,70,40,130,50,8/1/2010 0:00,1064,60,Small Market,West,15,1,1,Coffee,1,Amaretto,24,110,Utah,36,Regular
CC7163,702,702,40,60,20,100,38,8/1/2010 0:00,248,48,Small Market,West,14,1,2,Coffee,2,Columbian,1,86,Nevada,47,Regular
CC7164,971,971,50,90,40,140,47,8/1/2010 0:00,474,67,Small Market,West,15,1,2,Coffee,2,Columbian,8,114,Oregon,59,Regular
CC7165,435,435,50,70,40,120,42,8/1/2010 0:00,384,56,Small Market,West,13,1,2,Coffee,2,Columbian,15,98,Utah,41,Regular
CC7166,509,509,100,160,120,260,86,8/1/2010 0:00,454,125,Small Market,West,27,1,2,Coffee,2,Columbian,76,211,Washington,49,Regular
CC7167,702,702,0,40,30,40,0,8/1/2010 0:00,516,43,Small Market,West,0,1,4,Espresso,4,Caffe Latte,32,43,Nevada,11,Regular
CC7168,971,971,40,60,20,100,49,8/1/2010 0:00,414,60,Small Market,West,18,1,4,Espresso,4,Caffe Latte,9,109,Oregon,51,Regular
CC7169,801,801,30,40,30,70,32,8/1/2010 0:00,841,48,Small Market,West,8,1,4,Espresso,4,Caffe Latte,28,80,Utah,20,Regular
CC7170,206,206,20,40,30,60,30,8/1/2010 0:00,581,39,Small Market,West,9,1,4,Espresso,4,Caffe Latte,17,69,Washington,22,Regular
CC7171,775,775,20,40,30,60,25,8/1/2010 0:00,851,38,Small Market,West,7,1,5,Espresso,5,Caffe Mocha,19,63,Nevada,19,Regular
CC7172,503,503,40,60,30,100,46,8/1/2010 0:00,415,62,Small Market,West,15,1,5,Espresso,5,Caffe Mocha,19,108,Oregon,43,Regular
CC7173,801,801,70,90,60,160,77,8/1/2010 0:00,581,99,Small Market,West,25,1,5,Espresso,5,Caffe Mocha,62,176,Utah,37,Regular
CC7174,425,425,60,70,20,130,63,8/1/2010 0:00,397,77,Small Market,West,23,1,5,Espresso,5,Caffe Mocha,20,140,Washington,57,Regular
CC7175,702,702,190,270,190,460,295,8/1/2010 0:00,1714,392,Small Market,West,97,1,11,Tea,11,Darjeeling,262,687,Nevada,130,Regular
CC7176,503,503,10,10,10,20,16,8/1/2010 0:00,484,25,Small Market,West,4,1,11,Tea,11,Darjeeling,9,41,Oregon,16,Regular
CC7177,801,801,40,60,10,100,63,8/1/2010 0:00,332,88,Small Market,West,57,1,11,Tea,11,Darjeeling,2,151,Utah,86,Regular
CC7178,253,253,30,50,30,80,47,8/1/2010 0:00,366,79,Small Market,West,14,1,11,Tea,11,Darjeeling,42,126,Washington,37,Regular
CC7179,775,775,170,190,130,360,266,8/1/2010 0:00,1797,266,Small Market,West,74,1,12,Tea,12,Earl Grey,167,532,Nevada,99,Regular
CC7180,971,971,70,120,80,190,114,8/1/2010 0:00,810,172,Small Market,West,37,1,12,Tea,12,Earl Grey,104,286,Oregon,68,Regular
CC7181,435,435,20,50,30,70,45,8/1/2010 0:00,253,60,Small Market,West,14,1,12,Tea,12,Earl Grey,19,105,Utah,41,Regular
CC7182,206,206,20,40,30,60,36,8/1/2010 0:00,458,54,Small Market,West,11,1,12,Tea,12,Earl Grey,20,90,Washington,34,Regular
CC7183,775,775,180,-180,-260,0,284,8/1/2010 0:00,5807,-284,Small Market,West,107,1,13,Tea,13,Green Tea,-404,21,Nevada,141,Regular
CC7184,541,541,70,110,70,180,116,8/1/2010 0:00,678,161,Small Market,West,35,1,13,Tea,13,Green Tea,102,277,Oregon,59,Regular
CC7185,435,435,10,30,10,40,29,8/1/2010 0:00,215,36,Small Market,West,11,1,13,Tea,13,Green Tea,-9,65,Utah,45,Regular
CC7186,206,206,20,50,10,70,44,8/1/2010 0:00,617,61,Small Market,West,39,1,13,Tea,13,Green Tea,-8,105,Washington,69,Regular
CC7187,970,970,100,150,120,250,100,9/1/2010 0:00,981,145,Major Market,Central,28,1,3,Coffee,3,Decaf Irish Cream,106,245,Colorado,39,Decaf
CC7188,708,708,120,190,140,310,122,9/1/2010 0:00,801,176,Major Market,Central,39,1,3,Coffee,3,Decaf Irish Cream,115,298,Illinois,61,Decaf
CC7189,234,234,50,80,20,130,52,9/1/2010 0:00,509,74,Major Market,Central,47,1,3,Coffee,3,Decaf Irish Cream,-3,126,Ohio,77,Decaf
CC7190,303,303,60,110,60,170,60,9/1/2010 0:00,656,90,Major Market,Central,19,1,6,Espresso,6,Decaf Espresso,39,150,Colorado,51,Decaf
CC7191,312,312,280,300,210,580,249,9/1/2010 0:00,1775,249,Major Market,Central,69,1,6,Espresso,6,Decaf Espresso,155,498,Illinois,94,Decaf
CC7192,567,567,50,70,30,120,45,9/1/2010 0:00,409,57,Major Market,Central,17,1,6,Espresso,6,Decaf Espresso,6,102,Ohio,51,Decaf
CC7193,970,970,130,140,90,270,155,9/1/2010 0:00,1280,155,Major Market,Central,43,1,8,Herbal Tea,8,Chamomile,87,310,Colorado,68,Decaf
CC7194,708,708,100,160,140,260,123,9/1/2010 0:00,928,179,Major Market,Central,34,1,8,Herbal Tea,8,Chamomile,133,302,Illinois,46,Decaf
CC7195,937,937,10,30,30,40,20,9/1/2010 0:00,482,30,Major Market,Central,5,1,8,Herbal Tea,8,Chamomile,14,50,Ohio,16,Decaf
CC7196,970,970,40,70,20,110,52,9/1/2010 0:00,509,74,Major Market,Central,47,1,9,Herbal Tea,9,Lemon,-2,126,Colorado,76,Decaf
CC7197,630,630,40,70,50,110,58,9/1/2010 0:00,548,74,Major Market,Central,19,1,9,Herbal Tea,9,Lemon,43,132,Illinois,31,Decaf
CC7198,419,419,20,40,40,60,29,9/1/2010 0:00,862,43,Major Market,Central,8,1,9,Herbal Tea,9,Lemon,23,72,Ohio,20,Decaf
CC7199,720,720,40,70,40,110,53,9/1/2010 0:00,410,72,Major Market,Central,17,1,10,Herbal Tea,10,Mint,27,125,Colorado,45,Decaf
CC7200,773,773,80,130,110,210,100,9/1/2010 0:00,981,145,Major Market,Central,28,1,10,Herbal Tea,10,Mint,106,245,Illinois,39,Decaf
CC7201,954,954,90,120,80,210,96,9/1/2010 0:00,666,134,Major Market,East,29,1,3,Coffee,3,Decaf Irish Cream,81,230,Florida,53,Decaf
CC7202,863,863,80,110,70,190,85,9/1/2010 0:00,555,114,Major Market,East,28,1,6,Espresso,6,Decaf Espresso,58,199,Florida,56,Decaf
CC7203,561,561,20,30,20,50,33,9/1/2010 0:00,577,43,Major Market,East,10,1,8,Herbal Tea,8,Chamomile,21,76,Florida,22,Decaf
CC7204,305,305,50,60,20,110,67,9/1/2010 0:00,391,82,Major Market,East,25,1,9,Herbal Tea,9,Lemon,24,149,Florida,58,Decaf
CC7205,857,857,30,40,10,70,45,9/1/2010 0:00,409,57,Major Market,East,17,1,9,Herbal Tea,9,Lemon,6,102,Massachusetts,51,Decaf
CC7206,917,917,220,200,90,420,302,9/1/2010 0:00,1518,239,Major Market,East,114,1,9,Herbal Tea,9,Lemon,92,541,New York,147,Decaf
CC7207,407,407,60,80,50,140,83,9/1/2010 0:00,1063,99,Major Market,East,25,1,10,Herbal Tea,10,Mint,53,182,Florida,46,Decaf
CC7208,212,212,190,-110,-180,80,251,9/1/2010 0:00,3948,-139,Major Market,East,77,1,10,Herbal Tea,10,Mint,-238,112,New York,99,Decaf
CC7209,325,325,70,90,70,160,58,9/1/2010 0:00,548,74,Major Market,South,19,1,3,Coffee,3,Decaf Irish Cream,42,132,Texas,32,Decaf
CC7210,979,979,60,110,90,170,81,9/1/2010 0:00,588,118,Major Market,South,22,1,6,Espresso,6,Decaf Espresso,85,199,Texas,33,Decaf
CC7211,830,830,50,70,40,120,53,9/1/2010 0:00,410,72,Major Market,South,17,1,8,Herbal Tea,8,Chamomile,27,125,Texas,45,Decaf
CC7212,830,830,40,60,30,100,43,9/1/2010 0:00,424,64,Major Market,South,13,1,9,Herbal Tea,9,Lemon,28,107,Texas,36,Decaf
CC7213,909,909,200,-30,-120,170,162,9/1/2010 0:00,3421,-24,Major Market,West,53,1,3,Coffee,3,Decaf Irish Cream,-120,138,California,96,Decaf
CC7214,213,213,240,320,220,560,253,9/1/2010 0:00,1686,336,Major Market,West,83,1,6,Espresso,6,Decaf Espresso,220,589,California,116,Decaf
CC7215,626,626,80,130,110,210,100,9/1/2010 0:00,981,145,Major Market,West,28,1,8,Herbal Tea,8,Chamomile,105,245,California,40,Decaf
CC7216,209,209,210,270,200,480,251,9/1/2010 0:00,1268,295,Major Market,West,77,1,9,Herbal Tea,9,Lemon,196,546,California,99,Decaf
CC7217,951,951,40,70,50,110,58,9/1/2010 0:00,548,74,Major Market,West,19,1,10,Herbal Tea,10,Mint,43,132,California,31,Decaf
CC7218,970,970,130,180,140,310,123,9/1/2010 0:00,928,179,Major Market,Central,34,1,1,Coffee,1,Amaretto,134,302,Colorado,45,Regular
CC7219,614,614,50,80,50,130,53,9/1/2010 0:00,410,72,Major Market,Central,17,1,1,Coffee,1,Amaretto,28,125,Ohio,44,Regular
CC7220,970,970,60,70,50,130,58,9/1/2010 0:00,548,74,Major Market,Central,19,1,2,Coffee,2,Columbian,42,132,Colorado,32,Regular
CC7221,309,309,170,230,140,400,162,9/1/2010 0:00,1148,225,Major Market,Central,53,1,2,Coffee,2,Columbian,129,387,Illinois,96,Regular
CC7222,419,419,40,70,40,110,43,9/1/2010 0:00,424,64,Major Market,Central,13,1,2,Coffee,2,Columbian,29,107,Ohio,35,Regular
CC7223,303,303,90,140,110,230,81,9/1/2010 0:00,588,118,Major Market,Central,22,1,5,Espresso,5,Caffe Mocha,84,199,Colorado,34,Regular
CC7224,618,618,290,400,280,690,253,9/1/2010 0:00,1686,336,Major Market,Central,83,1,5,Espresso,5,Caffe Mocha,220,589,Illinois,116,Regular
CC7225,513,513,170,190,130,360,155,9/1/2010 0:00,1280,155,Major Market,Central,43,1,5,Espresso,5,Caffe Mocha,87,310,Ohio,68,Regular
CC7226,970,970,30,50,10,80,45,9/1/2010 0:00,409,57,Major Market,Central,17,1,11,Tea,11,Darjeeling,7,102,Colorado,50,Regular
CC7227,815,815,60,110,80,170,81,9/1/2010 0:00,588,118,Major Market,Central,22,1,11,Tea,11,Darjeeling,84,199,Illinois,34,Regular
CC7228,440,440,80,130,70,210,99,9/1/2010 0:00,798,150,Major Market,Central,32,1,11,Tea,11,Darjeeling,87,249,Ohio,63,Regular
CC7229,720,720,40,50,20,90,51,9/1/2010 0:00,1042,62,Major Market,Central,15,1,12,Tea,12,Earl Grey,25,113,Colorado,37,Regular
CC7230,773,773,50,80,40,130,60,9/1/2010 0:00,656,90,Major Market,Central,19,1,12,Tea,12,Earl Grey,40,150,Illinois,50,Regular
CC7231,513,513,80,120,80,200,96,9/1/2010 0:00,666,134,Major Market,Central,29,1,12,Tea,12,Earl Grey,81,230,Ohio,53,Regular
CC7232,970,970,50,70,50,120,61,9/1/2010 0:00,579,79,Major Market,Central,20,1,13,Tea,13,Green Tea,47,140,Colorado,32,Regular
CC7233,386,386,90,140,100,230,99,9/1/2010 0:00,798,150,Major Market,East,32,1,2,Coffee,2,Columbian,86,249,Florida,64,Regular
CC7234,413,413,50,490,460,540,60,9/1/2010 0:00,-2572,516,Major Market,East,19,1,2,Coffee,2,Columbian,465,576,Massachusetts,51,Regular
CC7235,917,917,300,450,320,750,316,9/1/2010 0:00,2580,474,Major Market,East,110,1,2,Coffee,2,Columbian,312,790,New York,162,Regular
CC7236,863,863,80,130,40,210,93,9/1/2010 0:00,692,130,Major Market,East,84,1,5,Espresso,5,Caffe Mocha,17,223,Florida,113,Regular
CC7237,508,508,40,50,-10,90,52,9/1/2010 0:00,520,46,Major Market,East,47,1,5,Espresso,5,Caffe Mocha,-31,98,Massachusetts,77,Regular
CC7238,585,585,110,-50,-180,60,121,9/1/2010 0:00,2932,-53,Major Market,East,110,1,5,Espresso,5,Caffe Mocha,-197,68,New York,144,Regular
CC7239,781,781,140,160,100,300,155,9/1/2010 0:00,1280,155,Major Market,East,43,1,7,Espresso,7,Regular Espresso,87,310,Massachusetts,68,Regular
CC7240,716,716,230,320,240,550,249,9/1/2010 0:00,1286,318,Major Market,East,69,1,7,Espresso,7,Regular Espresso,224,567,New York,94,Regular
CC7241,754,754,30,60,50,90,35,9/1/2010 0:00,875,52,Major Market,East,9,1,11,Tea,11,Darjeeling,32,87,Florida,20,Regular
CC7242,339,339,30,40,30,70,29,9/1/2010 0:00,862,43,Major Market,East,8,1,11,Tea,11,Darjeeling,23,72,Massachusetts,20,Regular
CC7243,347,347,100,160,130,260,100,9/1/2010 0:00,981,145,Major Market,East,28,1,11,Tea,11,Darjeeling,106,245,New York,39,Regular
CC7244,518,518,130,190,150,320,123,9/1/2010 0:00,928,179,Major Market,East,34,1,12,Tea,12,Earl Grey,133,302,New York,46,Regular
CC7245,904,904,50,80,60,130,51,9/1/2010 0:00,857,75,Major Market,East,14,1,13,Tea,13,Green Tea,49,126,Florida,26,Regular
CC7246,617,617,20,30,20,50,20,9/1/2010 0:00,482,30,Major Market,East,5,1,13,Tea,13,Green Tea,13,50,Massachusetts,17,Regular
CC7247,646,646,80,130,100,210,81,9/1/2010 0:00,588,118,Major Market,East,22,1,13,Tea,13,Green Tea,84,199,New York,34,Regular
CC7248,214,214,310,370,280,680,251,9/1/2010 0:00,1268,295,Major Market,South,77,1,2,Coffee,2,Columbian,197,546,Texas,98,Regular
CC7249,830,830,50,70,40,120,60,9/1/2010 0:00,-718,90,Major Market,South,19,1,4,Espresso,4,Caffe Latte,39,150,Texas,51,Regular
CC7250,713,713,100,150,120,250,123,9/1/2010 0:00,928,179,Major Market,South,34,1,5,Espresso,5,Caffe Mocha,134,302,Texas,45,Regular
CC7251,714,714,150,-20,-70,130,122,9/1/2010 0:00,2378,-13,Major Market,West,39,1,1,Coffee,1,Amaretto,-74,109,California,61,Regular
CC7252,626,626,390,590,450,980,316,9/1/2010 0:00,2580,474,Major Market,West,110,1,2,Coffee,2,Columbian,313,790,California,161,Regular
CC7253,949,949,230,240,160,470,249,9/1/2010 0:00,1775,249,Major Market,West,69,1,4,Espresso,4,Caffe Latte,156,498,California,93,Regular
CC7254,951,951,110,160,30,270,121,9/1/2010 0:00,910,169,Major Market,West,110,1,5,Espresso,5,Caffe Mocha,26,290,California,143,Regular
CC7255,310,310,80,120,100,200,123,9/1/2010 0:00,928,179,Major Market,West,34,1,11,Tea,11,Darjeeling,134,302,California,45,Regular
CC7256,714,714,50,80,70,130,81,9/1/2010 0:00,588,118,Major Market,West,22,1,12,Tea,12,Earl Grey,84,199,California,34,Regular
CC7257,760,760,30,70,40,100,60,9/1/2010 0:00,656,90,Major Market,West,19,1,13,Tea,13,Green Tea,39,150,California,51,Regular
CC7258,563,563,10,20,10,30,15,9/1/2010 0:00,600,20,Small Market,Central,4,1,3,Coffee,3,Decaf Irish Cream,3,35,Iowa,17,Decaf
CC7259,314,314,60,80,50,140,62,9/1/2010 0:00,1059,74,Small Market,Central,19,1,3,Coffee,3,Decaf Irish Cream,34,136,Missouri,40,Decaf
CC7260,262,262,90,110,70,200,85,9/1/2010 0:00,555,114,Small Market,Central,28,1,3,Coffee,3,Decaf Irish Cream,58,199,Wisconsin,56,Decaf
CC7261,319,319,0,50,40,50,0,9/1/2010 0:00,473,43,Small Market,Central,0,1,6,Espresso,6,Decaf Espresso,32,43,Iowa,11,Decaf
CC7262,417,417,30,60,50,90,32,9/1/2010 0:00,837,47,Small Market,Central,8,1,6,Espresso,6,Decaf Espresso,27,79,Missouri,20,Decaf
CC7263,608,608,30,50,30,80,33,9/1/2010 0:00,577,43,Small Market,Central,10,1,6,Espresso,6,Decaf Espresso,21,76,Wisconsin,22,Decaf
CC7264,712,712,210,300,210,510,253,9/1/2010 0:00,1686,336,Small Market,Central,83,1,8,Herbal Tea,8,Chamomile,220,589,Iowa,116,Decaf
CC7265,636,636,30,60,10,90,44,9/1/2010 0:00,325,62,Small Market,Central,40,1,8,Herbal Tea,8,Chamomile,-7,106,Missouri,69,Decaf
CC7266,920,920,40,90,70,130,57,9/1/2010 0:00,349,94,Small Market,Central,17,1,8,Herbal Tea,8,Chamomile,53,151,Wisconsin,41,Decaf
CC7267,563,563,100,160,120,260,122,9/1/2010 0:00,801,176,Small Market,Central,39,1,9,Herbal Tea,9,Lemon,115,298,Iowa,61,Decaf
